ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default payment next month,TOTAL PAID,TOTAL_SPEND,
12935,230000,1,1,1,41,-2,-2,-2,-2,-2,-2,0,25826,26206,
12936,200000,2,1,1,35,2,0,0,0,0,0,1,44734,1264123,
12937,220000,2,1,1,32,1,2,2,2,2,2,0,40201,1263637,
12938,160000,2,2,2,30,-1,-1,-1,-1,-1,-1,0,35301,34785,
12939,200000,2,2,2,29,0,0,0,0,0,0,0,32273,868218,
12940,60000,2,2,1,45,0,-1,-1,0,0,0,0,82000,203422,
12941,60000,2,3,1,33,0,0,0,0,0,0,0,10300,251153,
12942,380000,1,1,1,36,-1,-1,-1,-1,-1,-1,0,139492,164687,
12943,240000,1,1,1,38,1,-2,-2,-2,-2,-1,0,690,690,
12944,70000,2,2,2,30,0,0,0,0,0,0,0,3945,69240,
12945,180000,2,3,1,33,-1,0,0,0,0,-1,0,63352,688568,
12946,150000,2,2,2,42,-1,-1,-1,-2,-1,-1,0,74242,77042,
12947,140000,1,1,2,34,2,2,2,2,2,2,1,29213,782668,
12948,200000,1,2,2,25,0,0,0,0,0,0,1,33000,606112,
12949,130000,2,1,2,24,2,0,0,0,0,0,1,26607,684182,
12950,180000,2,2,1,30,0,0,0,0,0,0,0,11200,35806,
12951,50000,2,2,2,30,-1,-1,-1,-1,-1,-1,0,7498,11130,
12952,80000,2,2,2,24,1,-2,-2,-2,-2,-2,0,0,0,
12953,40000,2,2,1,23,2,3,2,2,2,0,0,7203,196251,
12954,210000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,167,
12955,150000,2,1,2,29,-1,-1,-1,0,-1,-1,0,17232,17651,
12956,280000,2,1,2,62,2,2,2,2,2,2,1,0,15000,
12957,100000,1,2,2,28,0,0,0,0,-2,-1,0,61357,273611,
12958,100000,1,2,1,33,2,0,0,0,0,0,1,16950,417973,
12959,50000,1,3,2,23,2,0,0,0,0,0,1,4425,64063,
12960,150000,2,3,1,25,0,0,0,0,0,0,0,57712,135701,
12961,20000,1,1,2,40,0,0,0,0,0,0,0,23409,93001,
12962,270000,2,1,1,50,-1,-1,-1,-1,-1,-1,0,28684,27751,
12963,20000,2,2,1,28,2,-1,-1,-1,-1,-1,1,2340,1950,
12964,50000,2,1,2,28,2,0,0,0,0,0,1,8800,219922,
12965,250000,1,2,1,53,0,0,2,0,0,0,0,53000,1052884,
12966,80000,2,1,2,33,0,0,0,0,0,0,0,32794,226100,
12967,400000,1,2,1,40,7,6,5,4,3,2,1,45004,2319181,
12968,50000,1,1,2,35,1,2,0,0,0,0,0,5492,119126,
12969,50000,2,2,1,53,-1,-1,-1,-1,-1,-1,0,28906,35143,
12970,50000,2,1,1,34,0,0,0,0,2,0,0,9713,225319,
12971,280000,2,2,1,44,0,0,0,0,0,0,0,46016,1385903,
12972,240000,2,1,2,29,-1,-1,-1,-1,-1,-1,1,1443,878,
12973,30000,2,2,1,27,2,2,2,2,0,0,1,6100,121407,
12974,250000,1,1,2,29,-1,-1,-1,-1,-1,-1,0,10422,9282,
12975,150000,2,1,3,55,-1,-1,-1,-1,-1,2,0,3508,2718,
12976,60000,2,2,2,23,0,0,0,0,0,0,0,8617,174711,
12977,50000,1,2,1,35,1,-1,-1,-1,-2,-2,0,1791,1785,
12978,160000,1,2,1,33,0,0,0,0,2,0,0,34500,685435,
12979,100000,1,2,1,44,0,0,2,0,0,-1,0,6230,35563,
12980,70000,1,1,2,31,0,0,0,2,0,0,0,13298,370465,
12981,200000,2,2,2,35,-1,-1,-1,-1,-2,-2,0,3075,4784,
12982,500000,2,1,2,51,-1,-1,-1,-1,-1,-1,0,42907,42782,
12983,180000,2,1,2,28,1,2,2,0,0,0,0,18036,42891,
12984,30000,1,1,2,31,0,0,0,0,0,0,0,14277,105364,
12985,360000,1,1,1,51,0,0,0,0,0,0,0,70543,1950128,
12986,150000,1,1,2,36,0,0,0,0,0,0,0,21058,605966,
12987,80000,1,2,2,26,2,0,0,0,0,0,1,20230,480008,
12988,150000,2,1,2,25,0,0,0,-1,-1,-2,0,3708,80192,
12989,230000,1,2,1,50,-2,-2,-2,-2,-2,-2,0,4700,26270,
12990,100000,2,2,2,36,-1,-1,-2,-2,-2,-2,0,5089,14347,
12991,60000,2,3,1,36,1,2,2,2,0,0,1,7902,247843,
12992,50000,1,1,2,23,0,0,0,0,0,0,0,4847,72151,
12993,20000,1,2,2,22,3,2,2,2,0,0,1,6900,88770,
12994,290000,2,1,2,30,-1,-1,-1,-1,-1,-1,0,663,1223,
12995,110000,1,1,2,29,0,0,0,0,0,0,0,87613,529720,
12996,50000,2,2,2,22,0,0,0,0,0,0,0,7630,135830,
12997,230000,2,2,1,43,2,2,2,0,0,0,1,44278,1279854,
12998,50000,1,2,2,30,2,2,2,2,2,-2,1,200,600,
12999,150000,2,2,2,26,0,0,-1,-1,-2,-1,0,9130,20678,
13000,20000,1,2,1,40,-1,-1,-1,-1,-1,-1,1,32896,3232,
13001,90000,2,3,1,45,1,2,0,0,0,0,1,9616,353403,
13002,60000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,540,-1620,
13003,80000,1,1,2,26,0,0,0,0,0,0,0,8289,152001,
13004,280000,1,2,1,25,-1,-1,0,0,0,0,0,98695,341033,
13005,230000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,3240,
13006,100000,2,3,2,58,0,0,0,0,0,0,0,43000,279205,
13007,80000,2,1,2,24,-1,-1,-1,-1,-1,-1,0,3739,3739,
13008,60000,2,2,1,41,0,0,0,0,0,0,0,11100,276511,
13009,70000,1,2,1,35,0,0,0,0,0,0,0,18786,353965,
13010,110000,2,2,1,49,-2,-2,-2,-2,-2,-2,0,60442,390907,
13011,60000,1,2,2,26,-1,-1,2,0,-1,2,0,23617,5327,
13012,110000,1,2,2,26,0,0,0,0,0,2,0,9800,225988,
13013,120000,1,3,1,54,-1,3,2,-1,-1,-1,0,1264,2528,
13014,280000,2,2,2,43,-1,2,2,-2,-2,-2,0,8900,16469,
13015,50000,2,2,2,23,0,0,0,0,0,0,0,7267,185453,
13016,20000,2,1,2,22,-1,-1,-1,-1,-1,-1,0,28088,20925,
13017,240000,2,1,2,30,-1,-1,-1,-1,-1,-1,0,31942,32436,
13018,50000,1,2,2,22,0,0,0,0,0,0,0,6037,124098,
13019,200000,2,2,2,27,0,0,0,0,0,0,0,56163,191551,
13020,320000,1,2,2,28,0,0,0,0,0,-1,0,19922,36795,
13021,20000,1,2,1,56,3,2,2,2,2,2,1,4155,112118,
13022,50000,1,2,2,44,0,0,0,0,0,0,1,7518,194874,
13023,180000,1,2,1,41,-1,-1,-1,-1,-1,-1,1,7517,8010,
13024,80000,1,1,1,28,0,0,-2,-2,-2,-2,0,0,78429,
13025,240000,2,2,1,48,-2,-2,-2,-2,-2,-2,1,3969,2150,
13026,260000,2,2,2,28,-1,-1,-1,-1,-1,-1,0,63000,53000,
13027,80000,2,1,1,40,1,-1,-1,-1,-1,-2,0,4501,2162,
13028,80000,1,2,1,40,0,0,0,0,0,0,1,14338,370479,
13029,100000,1,2,1,47,0,0,2,0,0,2,0,18000,405676,
13030,20000,1,2,1,64,-1,-1,-1,-1,-1,-1,1,1470,1989,
13031,130000,2,2,2,31,0,0,0,0,0,0,0,23800,607667,
13032,120000,2,2,1,28,1,-2,-2,-2,-2,-2,0,0,0,
13033,90000,2,2,1,35,0,0,0,0,0,0,0,18614,453209,
13034,180000,2,2,2,25,-1,-1,-1,-1,-1,-1,0,38567,22186,
13035,80000,2,1,2,32,0,0,0,0,0,0,0,14049,367254,
13036,130000,1,2,1,45,-1,-1,-1,-1,-1,-1,1,2340,1950,
13037,230000,2,1,2,26,-1,0,-1,-1,-1,-1,0,30961,45022,
13038,130000,2,1,2,26,-1,-1,-1,-1,-1,-1,1,24928,27483,
13039,190000,1,2,2,33,0,0,0,0,0,0,0,38567,972402,
13040,210000,2,1,2,31,0,0,0,0,0,0,0,37000,949114,
13041,20000,2,3,1,52,0,0,2,0,0,3,0,6518,84318,
13042,20000,1,1,2,23,0,0,0,0,0,0,0,7461,105971,
13043,280000,2,2,2,30,0,0,0,0,-1,-1,0,17855,137788,
13044,500000,2,1,1,47,0,-1,-1,0,0,2,0,53596,101291,
13045,230000,1,1,1,39,-1,-1,-1,-1,-1,-1,1,5355,6674,
13046,130000,1,2,1,31,2,2,0,0,0,0,1,19837,675295,
13047,660000,1,1,2,40,0,0,0,0,2,0,0,43500,712940,
13048,350000,2,3,1,50,-1,-1,-1,-1,-1,-1,0,52431,87232,
13049,40000,1,3,2,24,2,0,0,0,0,0,1,9536,238450,
13050,50000,2,3,1,33,1,2,0,0,0,0,1,7336,237898,
13051,20000,1,2,1,43,2,0,0,0,0,0,1,6230,112943,
13052,80000,2,2,1,35,0,0,-2,-2,-2,-2,0,0,76978,
13053,50000,2,2,2,23,0,0,0,0,0,0,0,25028,188539,
13054,290000,1,2,1,40,0,0,0,2,0,0,0,61048,1370453,
13055,80000,2,1,2,27,-1,-1,-1,-2,-1,2,0,9733,9568,
13056,230000,1,3,2,29,1,2,2,2,2,2,0,45100,1413231,
13057,30000,2,2,1,29,2,2,0,0,0,0,0,7600,169775,
13058,200000,2,1,2,29,-1,-1,0,0,0,-2,0,6159,19463,
13059,50000,2,2,2,26,2,0,0,2,2,0,1,7681,171249,
13060,50000,1,2,1,57,4,3,2,0,0,0,0,792,189501,
13061,200000,2,1,1,48,-2,-2,-2,-2,-2,-2,0,32317,36121,
13062,20000,1,2,2,23,0,0,0,-1,-1,2,0,3953,42381,
13063,50000,2,3,2,48,0,0,0,0,0,0,0,9062,184766,
13064,90000,1,1,2,31,0,0,0,0,0,0,1,15755,408056,
13065,30000,2,2,2,23,0,0,0,0,2,0,0,10700,156978,
13066,80000,2,2,2,30,0,0,0,0,0,0,0,12431,384326,
13067,20000,1,2,2,31,1,-1,2,0,0,0,0,10559,21704,
13068,50000,2,1,2,30,0,0,0,2,2,2,0,49019,171146,
13069,100000,1,1,2,33,0,0,0,0,0,0,0,20678,506680,
13070,210000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,63305,81942,
13071,500000,2,1,1,38,1,-2,-1,-1,-2,-1,0,4530,4530,
13072,30000,1,2,2,25,0,0,2,0,0,2,1,5184,53778,
13073,160000,2,2,1,41,2,2,2,0,0,-2,1,3000,94223,
13074,180000,2,1,2,28,-2,-2,-2,-2,-2,-1,0,153356,511764,
13075,490000,2,1,1,37,-1,-1,-1,0,0,-1,0,464118,684417,
13076,50000,1,1,2,29,-1,-1,0,0,0,0,0,74166,142122,
13077,130000,1,1,2,27,0,0,0,0,0,0,0,18930,533999,
13078,50000,2,2,2,34,1,-2,-1,-1,-1,0,1,5275,1600,
13079,200000,2,1,1,58,-1,-1,-1,-1,-1,-2,0,15445,12338,
13080,50000,2,1,2,27,1,2,2,0,0,2,1,7283,220479,
13081,180000,2,1,2,33,0,0,0,0,0,0,0,15598,147763,
13082,500000,2,1,2,39,-2,-2,-2,-1,0,-1,1,8014,12448,
13083,210000,2,2,1,46,-1,-1,-1,0,-1,-1,1,12729,17248,
13084,20000,1,1,2,35,3,2,2,2,0,0,1,4500,67150,
13085,190000,2,2,3,29,1,-2,-1,0,0,0,0,306,918,
13086,140000,1,3,2,29,0,0,0,0,0,0,0,75650,859040,
13087,20000,1,3,2,51,-2,-2,-2,-2,-2,-2,1,38,62089,
13088,420000,2,1,2,29,0,0,0,0,0,0,0,110000,709197,
13089,180000,2,1,2,29,-1,-1,-1,-1,-1,-1,0,98065,98575,
13090,290000,1,2,2,28,0,0,0,0,0,0,0,50361,1303395,
13091,190000,2,1,2,40,0,0,0,0,0,0,0,38600,544374,
13092,360000,1,1,1,39,-1,2,-1,-1,0,-1,0,3249,4652,
13093,20000,1,2,1,53,2,0,0,0,0,0,1,5828,104855,
13094,260000,2,2,1,32,0,0,0,0,0,0,0,13323,587526,
13095,20000,1,3,1,55,1,2,0,0,0,0,0,4101,101569,
13096,50000,1,3,1,52,0,0,0,0,0,0,0,10506,107182,
13097,250000,1,1,1,55,1,-2,-2,-2,-2,-2,0,3861,0,
13098,30000,2,2,1,26,-2,-2,-2,-2,-2,-2,0,17478,11509,
13099,460000,1,2,2,30,0,0,0,0,0,0,0,383237,2047575,
13100,80000,1,2,2,26,0,0,0,0,0,0,0,11900,327220,
13101,60000,2,2,1,35,1,2,2,2,2,3,0,3000,39647,
13102,80000,2,2,2,26,0,0,0,0,0,0,0,21200,428169,
13103,90000,2,2,1,28,-1,0,0,0,0,0,1,34268,50999,
13104,50000,2,2,2,34,0,0,0,0,0,0,0,7500,153152,
13105,50000,1,3,2,50,0,0,0,0,0,0,0,7540,202204,
13106,360000,2,1,1,41,1,-1,-1,-2,-1,-1,1,353,253,
13107,360000,2,1,1,49,1,-2,-2,-2,-2,-2,0,0,0,
13108,230000,2,1,2,29,0,0,0,-1,0,0,0,41516,303312,
13109,240000,2,2,1,39,-1,-1,-1,0,0,0,0,171747,451041,
13110,110000,2,2,1,27,0,0,0,0,0,0,0,23000,425726,
13111,210000,2,2,1,28,-2,-2,-2,-2,-2,-2,1,10847,9513,
13112,300000,2,1,2,28,0,0,0,0,-1,0,0,86727,169834,
13113,200000,1,3,1,65,0,0,0,0,0,0,0,30133,886631,
13114,220000,1,2,2,29,0,0,0,0,0,0,0,42727,1178622,
13115,90000,2,3,1,45,-1,0,0,-1,-1,-1,0,5119,6688,
13116,210000,2,2,1,44,0,0,0,0,0,0,0,18900,463385,
13117,500000,1,1,2,31,-2,-2,-1,0,-1,-1,0,377785,255109,
13118,160000,2,1,2,33,-1,-1,-1,-1,-2,-2,0,48103,51761,
13119,140000,2,1,1,47,0,0,0,0,0,0,0,35017,811189,
13120,120000,2,1,1,42,0,0,0,0,0,0,0,36000,124055,
13121,80000,1,2,2,46,0,0,0,0,0,0,0,8224,280774,
13122,240000,2,2,1,38,0,0,0,-2,-2,-2,0,3004,69925,
13123,170000,2,1,2,30,0,0,0,0,0,0,0,23000,319199,
13124,30000,1,2,2,38,0,0,0,0,0,0,0,16602,110639,
13125,260000,2,1,1,31,-1,0,0,0,0,2,0,38000,168489,
13126,400000,1,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,
13127,500000,2,2,1,31,0,0,0,0,0,0,0,7805,95975,
13128,100000,2,1,2,32,1,-1,-1,0,-1,-1,1,11332,9653,
13129,240000,1,1,1,39,0,0,0,0,0,0,0,63241,1190992,
13130,10000,1,3,1,53,-1,-1,0,0,0,0,0,11704,49627,
13131,80000,2,2,1,36,-1,-1,-1,-1,-1,-1,0,18542,20872,
13132,60000,1,2,2,28,0,0,0,0,0,0,0,9600,243895,
13133,200000,2,1,2,38,-2,-2,-2,-2,-2,-2,0,0,0,
13134,260000,2,2,2,41,0,0,0,0,0,0,1,235250,1058861,
13135,260000,2,2,1,39,0,0,0,0,0,0,1,32028,1032643,
13136,260000,1,1,2,30,-1,-1,-1,0,0,-1,0,3968,4960,
13137,300000,1,1,1,34,0,0,0,0,0,0,0,14000,29971,
13138,310000,2,2,2,27,0,0,0,0,0,0,0,11259,210334,
13139,140000,2,1,1,32,0,0,0,0,0,0,0,14407,420703,
13140,200000,2,2,1,50,-1,-1,-2,-1,-1,-2,1,12341,16549,
13141,230000,1,2,1,39,-1,-1,-1,-1,-1,-1,0,1954,1956,
13142,50000,1,2,2,27,0,0,0,0,0,0,0,14318,331820,
13143,180000,2,2,1,29,0,0,-1,0,0,0,0,57723,113787,
13144,100000,1,1,2,26,0,0,0,0,0,0,0,18000,305238,
13145,80000,2,2,1,49,-1,2,-1,-1,-1,0,1,1962,4444,
13146,350000,2,1,2,39,-1,-1,-1,-1,-1,-1,0,33781,33492,
13147,140000,2,2,2,32,-1,-1,-1,-2,-1,-1,1,5367,7323,
13148,360000,2,1,2,29,0,0,0,0,0,0,0,195140,466054,
13149,10000,1,6,2,47,0,0,0,-1,-1,-1,0,5073,20841,
13150,130000,2,1,2,25,0,0,0,0,0,0,0,9909,93115,
13151,320000,1,1,1,41,0,0,0,0,0,0,0,98030,1512573,
13152,180000,2,2,1,34,1,2,2,2,2,2,1,35900,877917,
13153,180000,2,1,1,39,0,0,0,0,-2,-2,0,4000,111735,
13154,150000,2,2,1,39,2,2,0,0,0,0,1,26939,895274,
13155,80000,1,2,2,27,1,-2,-2,-1,0,0,0,40374,74622,
13156,70000,1,1,2,50,0,0,0,0,0,0,0,7482,208272,
13157,150000,1,2,1,66,0,0,0,0,0,0,0,26909,943253,
13158,480000,2,3,1,36,-1,0,0,-1,-1,-1,0,30699,61010,
13159,50000,2,3,2,45,0,0,-2,-2,-2,-2,0,0,51400,
13160,100000,2,1,2,28,1,-2,-2,-2,-2,-1,1,281,281,
13161,50000,2,3,2,26,0,0,0,0,0,0,0,9868,163900,
13162,280000,1,1,2,28,0,0,0,0,0,0,0,22000,618775,
13163,20000,2,2,1,48,-1,2,2,-1,0,-1,0,2905,4855,
13164,30000,1,3,1,50,-1,2,0,0,-2,-2,1,1309,10146,
13165,70000,2,2,1,38,0,0,0,0,0,0,0,12100,113279,
13166,30000,1,3,2,59,0,0,0,0,0,0,0,4857,144712,
13167,200000,2,1,1,64,1,-2,-2,-2,-1,-1,0,67052,67052,
13168,210000,1,1,2,30,1,-1,2,0,0,-1,0,1454,4019,
13169,210000,2,1,1,66,0,0,0,0,0,0,0,26057,734869,
13170,470000,1,1,1,39,-1,0,0,0,0,0,0,12752,315236,
13171,50000,1,2,2,38,0,0,0,0,0,0,0,21014,195107,
13172,240000,2,2,1,37,-1,0,0,0,0,0,0,104500,464541,
13173,60000,1,3,1,38,2,2,2,0,0,0,1,11600,165233,
13174,100000,2,2,1,33,2,0,0,0,0,0,0,64933,434857,
13175,200000,2,2,2,25,0,0,0,0,0,0,0,31983,904574,
13176,130000,1,1,1,58,0,0,0,0,0,-1,0,7903,391078,
13177,50000,1,2,2,24,0,0,0,0,0,0,0,7143,210325,
13178,300000,2,1,2,34,2,2,2,2,-2,-2,1,0,7500,
13179,210000,1,1,2,32,-1,2,2,-1,-1,-1,0,6496,12004,
13180,70000,1,1,2,27,0,0,0,0,0,0,0,34491,424068,
13181,100000,2,3,2,49,-1,0,0,0,0,0,0,23105,314699,
13182,30000,2,2,1,25,0,0,0,0,0,0,0,3525,93770,
13183,200000,1,1,2,30,-1,-1,0,0,-1,-1,0,135918,13160,
13184,360000,1,2,1,36,-1,-1,-1,-1,-1,-1,0,102535,100321,
13185,20000,1,2,2,24,3,2,0,0,0,0,1,4280,114243,
13186,150000,2,1,2,32,1,-1,-1,-1,0,-1,1,276044,191642,
13187,750000,2,1,2,28,1,-1,-1,0,0,-1,0,1091063,1630127,
13188,100000,1,2,2,24,0,0,0,0,0,0,0,46239,531105,
13189,300000,1,2,1,36,1,2,2,2,2,2,1,11800,341268,
13190,90000,2,2,2,55,0,0,0,0,0,0,0,9743,285758,
13191,50000,1,2,2,28,0,0,0,0,0,0,0,17700,116907,
13192,120000,2,2,1,48,0,0,0,0,0,0,0,20783,448019,
13193,120000,2,2,1,39,0,0,0,0,0,0,0,3370,116751,
13194,30000,1,2,1,42,0,0,2,0,0,0,1,6581,124474,
13195,220000,1,2,1,43,0,0,0,0,0,0,0,22000,504238,
13196,180000,2,2,2,31,1,-2,-2,-2,-2,-2,1,0,0,
13197,20000,1,3,2,52,2,0,0,0,0,0,1,3572,83628,
13198,140000,2,2,2,26,0,0,0,0,0,2,0,35678,813654,
13199,400000,2,2,1,46,-1,-1,-1,-1,-1,-1,0,435180,427729,
13200,180000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,51246,50051,
13201,340000,2,2,1,36,1,-2,-2,-1,-1,-1,0,18456,1070,
13202,250000,1,3,2,46,0,0,0,0,0,0,0,19716,729583,
13203,50000,2,2,1,50,0,0,0,0,0,0,0,6400,61420,
13204,220000,2,1,2,24,0,0,0,0,0,0,0,13031,329008,
13205,400000,1,2,2,35,0,0,-2,-1,0,0,0,76724,191480,
13206,320000,2,1,1,37,-2,-2,-2,-2,-2,-2,0,20799,31600,
13207,260000,2,2,1,40,-1,-1,-1,-1,-1,-1,0,8221,4690,
13208,350000,1,1,1,42,-1,-1,-1,-1,-1,-1,0,10765,11837,
13209,30000,1,2,2,34,0,0,0,0,0,0,0,9624,169768,
13210,10000,1,2,2,24,0,0,0,2,0,0,1,4057,56244,
13211,50000,2,2,2,23,0,0,-2,-1,-1,-2,0,700,6661,
13212,30000,2,3,2,23,0,0,2,2,0,0,0,7986,172802,
13213,350000,1,1,2,35,2,-1,-1,0,-1,-1,0,89994,92843,
13214,410000,1,1,1,37,-1,-1,-1,-1,-1,-1,0,20393,24914,
13215,130000,2,3,1,35,0,0,0,-1,-1,-1,0,9774,195170,
13216,80000,2,3,2,28,0,0,0,0,0,0,0,16500,424996,
13217,380000,2,2,1,51,1,-2,-2,-2,-1,-1,0,3861,1927,
13218,320000,2,1,1,42,1,2,2,0,0,0,0,39519,1726460,
13219,20000,1,1,2,23,2,0,0,2,2,2,1,3800,29431,
13220,50000,1,2,2,32,0,0,0,0,0,0,0,8337,188156,
13221,30000,1,2,2,25,0,0,0,0,0,0,0,10862,124497,
13222,50000,1,2,2,24,1,2,2,2,2,2,0,11050,264059,
13223,50000,1,2,2,41,0,0,0,0,0,0,0,10800,146143,
13224,50000,1,2,1,51,0,0,0,0,0,0,0,6905,201713,
13225,200000,1,1,2,27,0,0,0,0,0,0,0,8938,36776,
13226,80000,1,2,2,29,0,0,0,0,0,0,0,31010,256177,
13227,20000,2,3,3,53,0,0,0,-1,-1,0,0,31684,69053,
13228,180000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,3705,5882,
13229,230000,2,1,2,33,0,0,0,0,0,0,0,44244,991683,
13230,180000,2,2,2,33,-1,-1,-1,0,-1,-1,0,12590,11127,
13231,90000,2,2,2,23,0,0,0,0,0,0,1,15670,271843,
13232,20000,1,2,2,23,2,2,7,7,6,5,1,0,12600,
13233,100000,1,2,2,32,1,-2,-2,-2,-2,-2,1,0,0,
13234,60000,1,3,2,44,0,0,0,0,0,0,0,10329,268840,
13235,130000,2,2,2,35,0,0,0,0,0,2,1,13383,278068,
13236,50000,2,2,1,55,0,0,2,0,0,0,1,8400,203179,
13237,70000,2,1,2,23,0,0,0,0,0,0,0,7400,64860,
13238,360000,2,2,2,53,-1,-1,-1,-1,-1,-1,0,4438,9489,
13239,20000,1,1,2,22,1,2,2,0,0,0,1,4120,110650,
13240,20000,1,3,2,34,-1,-1,2,2,-2,-2,1,780,1950,
13241,440000,2,3,2,36,0,-1,-1,-1,0,0,0,42762,85688,
13242,400000,1,1,1,41,-1,-1,-1,-1,-1,-1,0,23774,11289,
13243,170000,2,1,2,29,0,0,0,0,0,0,0,14810,382397,
13244,200000,1,2,1,32,-1,2,-1,0,0,0,0,499,16475,
13245,220000,2,1,1,41,-1,0,-1,-1,-1,-2,0,25768,75542,
13246,280000,2,2,1,31,0,0,0,0,0,0,0,10523,641496,
13247,360000,1,1,2,29,0,0,0,0,0,0,0,12396,385213,
13248,20000,1,2,1,51,1,2,2,0,0,0,0,6000,106062,
13249,290000,2,1,1,44,-2,-2,-2,-2,-2,-2,0,24952,24807,
13250,380000,2,2,1,33,1,-1,-1,-1,-1,0,0,89213,103972,
13251,180000,1,1,2,28,0,-1,2,0,0,0,0,11734,13269,
13252,120000,2,1,2,26,0,0,-1,0,0,-1,0,20221,18139,
13253,50000,2,2,2,27,0,0,0,0,0,0,0,11687,553966,
13254,20000,1,1,1,48,2,2,0,0,0,0,1,3404,88296,
13255,20000,1,2,2,25,1,2,2,5,4,3,0,4300,73965,
13256,170000,2,2,2,29,0,0,0,0,0,0,0,38900,992388,
13257,180000,2,2,2,24,0,0,0,0,0,-1,0,2714,94995,
13258,200000,1,1,2,36,1,-2,-2,-2,-1,-1,0,4460,3774,
13259,200000,1,2,1,55,1,2,2,2,2,0,1,36000,1123136,
13260,360000,2,1,2,26,-2,-2,-2,-2,-2,-2,1,31508,39721,
13261,10000,2,2,2,26,0,0,0,0,0,0,0,3523,48248,
13262,60000,2,2,1,60,8,7,6,5,4,3,0,0,394629,
13263,40000,2,2,1,24,2,0,0,2,2,2,1,11700,174810,
13264,100000,1,2,2,39,-1,-1,-1,-1,0,0,0,26780,33815,
13265,50000,2,2,2,23,0,0,0,0,2,2,0,15500,257533,
13266,300000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,42744,64642,
13267,110000,1,3,2,29,0,0,0,0,0,2,1,51551,493877,
13268,120000,1,1,1,37,0,0,0,0,0,0,0,9949,88071,
13269,150000,1,2,1,45,0,0,0,0,0,2,0,72987,319885,
13270,230000,2,2,2,30,-1,-1,-1,0,0,-1,0,10637,16529,
13271,180000,2,2,1,35,0,0,-2,-2,-2,-2,0,1894,44648,
13272,320000,2,2,2,33,-1,-1,-1,0,0,-1,0,99454,79524,
13273,80000,2,1,2,23,1,-1,2,-1,0,0,0,10112,10532,
13274,160000,2,1,2,29,-1,-1,-1,0,-1,0,0,13656,14223,
13275,50000,2,2,2,23,0,0,0,0,0,0,1,9083,222504,
13276,180000,1,2,2,26,-1,-1,-1,-1,-1,-1,0,3883,3191,
13277,110000,1,3,2,26,0,0,0,0,0,0,0,14502,208444,
13278,150000,1,1,2,32,-1,-1,-1,-1,2,-1,0,25725,26452,
13279,210000,2,3,1,52,-1,-1,-1,-1,-1,-1,0,323489,359598,
13280,10000,1,2,2,43,2,-1,-1,-1,-1,-1,1,8570,9178,
13281,30000,2,2,2,22,-2,-1,2,-1,-1,-1,0,7815,7081,
13282,450000,2,1,2,36,-1,-1,-1,-1,-1,-1,1,6458,7243,
13283,110000,2,1,2,25,1,2,2,0,0,0,0,10531,283887,
13284,270000,2,2,1,37,0,0,0,0,0,0,0,20200,542998,
13285,50000,2,3,1,46,0,0,0,0,0,2,0,14946,296223,
13286,100000,2,3,3,43,0,0,0,0,0,0,0,10839,309129,
13287,360000,2,2,2,30,-2,-2,-2,-2,-2,-2,0,0,2500,
13288,110000,2,2,1,32,1,2,0,0,0,0,1,14942,457852,
13289,180000,2,3,2,55,-1,-1,0,0,0,0,0,174198,343608,
13290,230000,2,1,1,34,2,2,2,2,2,2,0,46900,1202875,
13291,20000,2,3,1,41,0,0,0,2,2,2,0,4207,56509,
13292,50000,2,1,2,22,2,2,2,2,2,2,1,10400,281323,
13293,10000,1,3,2,31,0,0,0,0,0,0,0,4918,34554,
13294,320000,1,1,1,46,0,-1,-1,-1,-1,-1,0,47391,37782,
13295,280000,2,1,2,26,0,0,0,0,0,0,0,107434,218659,
13296,20000,1,2,1,28,0,0,0,0,0,0,0,8981,116920,
13297,70000,1,2,2,36,0,0,0,0,0,0,0,9804,236258,
13298,80000,2,2,2,36,0,0,2,2,2,2,0,14500,308157,
13299,200000,2,1,2,25,-1,-1,-2,-1,-1,-1,0,106780,199158,
13300,30000,1,2,2,24,0,0,0,0,0,0,0,8291,171017,
13301,100000,2,2,1,41,1,3,2,2,2,2,1,4700,257099,
13302,110000,1,1,2,26,0,0,0,0,0,0,0,18000,333614,
13303,300000,2,1,1,33,-1,-1,-1,-1,0,-1,0,19767,13715,
13304,300000,2,2,1,31,0,0,0,0,0,0,0,20894,564125,
13305,340000,2,1,2,29,0,0,0,0,0,0,0,34274,285301,
13306,270000,1,1,1,37,-1,-1,-1,0,-1,-1,1,2376,2772,
13307,100000,1,2,2,26,0,0,0,0,0,0,0,17683,184594,
13308,50000,1,1,1,33,1,2,0,0,0,0,0,4355,191897,
13309,360000,2,2,1,40,0,0,0,0,0,0,0,68673,1800404,
13310,90000,2,2,1,49,0,0,0,0,0,0,0,12287,349157,
